   201/499     14.4G   0.02603   0.01288    0.0106   0.04952        29      1024    0.5324    0.9583    0.9438    0.7719   0.01516   0.02151   0.01249
   202/499     14.4G   0.02419   0.01309   0.01092   0.04819        27      1024     0.529    0.9583    0.9394    0.7837   0.01371   0.02098   0.01328
   203/499     14.4G   0.02318   0.01306    0.0115   0.04774        21      1024     0.505    0.9583    0.9406    0.7826   0.01319   0.02085   0.01438
   204/499     14.4G   0.02005   0.01116   0.01055   0.04176        25      1024    0.5388    0.9702    0.9514    0.7978   0.01278   0.02039   0.01362
   205/499     14.4G   0.01902   0.01397  0.009509    0.0425        33      1024    0.5359    0.9805    0.9384    0.8235   0.01213   0.02031   0.01295
   206/499     14.4G   0.01936   0.01235   0.01074   0.04244        27      1024    0.5392    0.9821    0.9377    0.7981   0.01236   0.02091   0.01325
   207/499     14.4G   0.01877   0.01195   0.01146   0.04218        20      1024    0.5435    0.9702    0.9297    0.8179   0.01221   0.02133   0.01481
   208/499     14.4G   0.01836   0.01226   0.01048    0.0411        33      1024     0.547    0.9702    0.9214    0.8221   0.01194   0.02153   0.01576
   209/499     14.4G   0.01913   0.01312   0.01055    0.0428        39      1024    0.5167    0.9702    0.9081    0.7834   0.01433   0.02226   0.01551
   210/499     14.4G   0.02042   0.01345  0.008931    0.0428        33      1024    0.5574    0.9702    0.9259    0.8089   0.01347   0.02139   0.01481
   211/499     14.4G   0.02063   0.01135  0.009641   0.04162        33      1024    0.5771    0.9702    0.9418    0.8291   0.01333   0.02173   0.01356
   212/499     14.4G   0.02068   0.01235   0.00961   0.04264        36      1024    0.5874    0.9702    0.9437    0.8309   0.01371   0.02149   0.01128
   213/499     14.4G   0.02154   0.01319  0.009142   0.04387        32      1024    0.5748    0.9702    0.9346    0.8232   0.01323   0.02124   0.01072
   214/499     14.4G   0.02216   0.01174   0.01096   0.04485        34      1024    0.5752    0.9702    0.9426    0.8252   0.01403   0.02087   0.01079
   215/499     14.4G   0.02274   0.01193  0.009408   0.04408        42      1024    0.5908    0.9583     0.946    0.8096   0.01302   0.02013    0.0103
   216/499     14.4G   0.02343   0.01344  0.009251   0.04613        33      1024    0.6145    0.9619    0.9344    0.8093   0.01384   0.01996   0.01004
   217/499     14.4G    0.0248   0.01299   0.01073   0.04853        33      1024    0.6026    0.9583    0.9338    0.7703   0.01369   0.01988   0.01042
   218/499     14.4G   0.02213   0.01224  0.009854   0.04422        28      1024    0.5961    0.9583    0.9385    0.7753    0.0136   0.02001   0.01123
   219/499     14.4G   0.02033   0.01255   0.01167   0.04454        28      1024     0.628    0.9702    0.9654    0.8047   0.01255   0.01953   0.01123
   220/499     14.4G   0.01908   0.01285   0.00854   0.04047        34      1024    0.6266    0.9702    0.9683     0.787   0.01243   0.01958   0.01119
   221/499     14.4G   0.01983   0.01192  0.009411   0.04116        27      1024    0.6395    0.9821    0.9645     0.806   0.01306   0.01973   0.01078
   222/499     14.4G   0.02076   0.01162   0.01228   0.04466        32      1024    0.6274    0.9821    0.9304    0.8212   0.01197   0.01977   0.01102
   223/499     14.4G   0.02069   0.01182   0.01043   0.04294        38      1024    0.6336    0.9702    0.9542    0.7943   0.01113   0.01985   0.01117
   224/499     14.4G    0.0208   0.01367   0.01037   0.04485        44      1024    0.6353    0.9647    0.9425    0.8045   0.01299   0.02086   0.01216
   225/499     14.4G   0.02253   0.01312   0.00864   0.04429        37      1024    0.6269    0.9464     0.951    0.8003   0.01192   0.02022   0.01195
   226/499     14.4G   0.02208   0.01425  0.009157   0.04549        46      1024    0.6302    0.9464    0.9427    0.7987   0.01347   0.02032   0.01258
   227/499     14.4G   0.02206   0.01275   0.01181   0.04663        44      1024    0.6471    0.9464    0.9239    0.8159   0.01156   0.02033    0.0135
   228/499     14.4G   0.01832   0.01214   0.01019   0.04065        28      1024    0.6367    0.9702    0.9504    0.8556   0.01097   0.01955   0.01144
   229/499     14.4G   0.01791   0.01071  0.009523   0.03815        25      1024    0.6252    0.9821    0.9633    0.8432   0.01124   0.01936   0.01093
   230/499     14.4G   0.01708   0.01242  0.009225   0.03872        21      1024    0.6317    0.9821    0.9731     0.832   0.01203   0.01954   0.01079
   231/499     14.4G   0.01941   0.01192  0.009254   0.04059        31      1024    0.6543    0.9812     0.966    0.8054   0.01324   0.01986   0.01141
   232/499     14.4G   0.01938   0.01155  0.009299   0.04023        30      1024    0.6368    0.9814    0.9693    0.8218   0.01232   0.02001   0.01141
   233/499     14.4G   0.01661   0.01215   0.01046   0.03922        43      1024     0.646    0.9767    0.9695    0.8691   0.01166   0.01968    0.0111
   234/499     14.4G   0.01746   0.01152   0.01166   0.04063        27      1024    0.6438     0.979    0.9637    0.8486     0.011   0.01908   0.01098
   235/499     14.4G   0.01806   0.01155  0.008068   0.03768        30      1024    0.6317    0.9821    0.9625    0.8602   0.01247    0.0193   0.01054
   236/499     14.4G   0.01762  0.009834  0.007837   0.03529        17      1024    0.6273    0.9821    0.9666    0.8628   0.01171   0.01914   0.01025
   237/499     14.4G    0.0184   0.01186  0.009377   0.03963        40      1024    0.6206    0.9702    0.9643    0.8544    0.0116   0.01934   0.01058
   238/499     14.4G   0.01816   0.01246  0.008233   0.03885        38      1024    0.6293    0.9702    0.9629    0.8446   0.01136   0.01908   0.01129
   239/499     14.4G   0.01882   0.01183  0.009729   0.04038        36      1024    0.6156    0.9702    0.9672    0.8451   0.01168   0.02035   0.01116
   240/499     14.4G   0.01969   0.01086  0.007403   0.03796        27      1024    0.6315    0.9702    0.9237    0.8002   0.01109   0.01968   0.01649
   241/499     14.4G   0.02114   0.01162  0.008104   0.04087        34      1024    0.6354    0.9702     0.931    0.8238   0.01197   0.02006   0.01663
   242/499     14.4G   0.02108   0.01306  0.008817   0.04296        34      1024    0.6359    0.9821    0.9402     0.826   0.01204   0.02018     0.016
   243/499     14.4G   0.01959   0.01277  0.008593   0.04095        41      1024    0.6493    0.9821    0.9451     0.821   0.01214    0.0201   0.01209
   244/499     14.4G   0.01784   0.01291  0.007855   0.03861        32      1024    0.6657    0.9821    0.9469    0.8445   0.01176   0.01985   0.01101
   245/499     14.4G   0.01859   0.01223  0.009162   0.03998        37      1024    0.6618    0.9813    0.9432    0.8279   0.01303   0.01995   0.01114
   246/499     14.4G   0.01707   0.01093  0.008743   0.03674        27      1024     0.688     0.992    0.9461    0.8201   0.01193   0.01936   0.01229
   247/499     14.4G   0.01749   0.01205  0.007758    0.0373        27      1024    0.6725    0.9815    0.9432    0.8037   0.01252   0.01951   0.01467
   248/499     14.4G   0.01837   0.01093  0.008926   0.03822        26      1024    0.6626    0.9821    0.9356    0.8258   0.01073   0.01898   0.01417
   249/499     14.4G   0.01835   0.01175   0.01012   0.04022        37      1024    0.6375    0.9821    0.9347    0.7875   0.01117   0.01902   0.01604
   250/499     14.4G   0.01766   0.01128  0.007739   0.03668        34      1024    0.6307    0.9821    0.9358    0.8015   0.01168   0.01872    0.0201
   251/499     14.4G   0.01951   0.01322  0.008966    0.0417        30      1024    0.6366    0.9821    0.9674    0.8359   0.01245   0.01837   0.02192
   252/499     14.4G   0.02151   0.01242  0.008201   0.04214        28      1024    0.6394    0.9821    0.9606    0.8292   0.01265   0.01818   0.02081
   253/499     14.4G   0.01922   0.01234  0.008079   0.03964        33      1024    0.6546    0.9821    0.9556    0.8333   0.01133   0.01805   0.01829
   254/499     14.4G   0.01934   0.01278  0.008135   0.04026        34      1024    0.6585    0.9808    0.9554    0.8225    0.0115   0.01795   0.01483
   255/499     14.4G   0.02109   0.01214  0.008513   0.04174        39      1024    0.6671    0.9821    0.9752    0.8569   0.01205   0.01819  0.009722
   256/499     14.4G   0.02144   0.01267  0.008031   0.04214        47      1024    0.6661    0.9821    0.9643    0.8409   0.01254   0.01845   0.01021
   257/499     14.4G   0.01972   0.01211  0.008521   0.04035        35      1024    0.6582    0.9821    0.9671     0.848    0.0116   0.01815   0.01107
   258/499     14.4G   0.02012   0.01221  0.007823   0.04015        34      1024    0.6477    0.9821    0.9737    0.8534    0.0118   0.01843   0.01068
   259/499     14.4G   0.01849   0.01224  0.008166   0.03889        36      1024    0.6538    0.9821    0.9754    0.8374   0.01151   0.01838   0.01024
   260/499     14.4G   0.01729   0.01123  0.007411   0.03594        34      1024    0.6511    0.9821    0.9717    0.8739   0.01118    0.0185   0.01037
   261/499     14.4G   0.01942   0.01167  0.007462   0.03855        27      1024    0.6843    0.9821    0.9455    0.8313   0.01142    0.0187   0.01158
   262/499     14.4G   0.02193   0.01247  0.008705    0.0431        36      1024     0.685    0.9657     0.944    0.8202   0.01226   0.01947   0.01304
   263/499     14.4G   0.02066   0.01171  0.007104   0.03947        38      1024    0.6833    0.9592    0.9452    0.8324   0.01112   0.01996   0.01455
   264/499     14.4G   0.02116    0.0126  0.008784   0.04254        32      1024     0.696    0.9697    0.9473    0.8056   0.01123   0.02015   0.01332
   265/499     14.4G   0.01784   0.01238  0.008469   0.03869        37      1024    0.6937      0.97    0.9539    0.8431   0.01111   0.02016   0.01418
   266/499     14.4G   0.01703    0.0115  0.008535   0.03707        33      1024    0.6945    0.9701    0.9527    0.8539   0.01141   0.01939   0.01253
   267/499     14.4G   0.01639   0.01174   0.00853   0.03666        36      1024    0.6862    0.9817    0.9776    0.8634   0.01075   0.01896   0.00918
   268/499     14.4G   0.01547   0.01119  0.007055   0.03371        43      1024    0.6608    0.9821    0.9778    0.8624   0.01014   0.01904  0.008909
   269/499     14.4G   0.01668   0.01129   0.00798   0.03595        26      1024    0.6608    0.9798    0.9718    0.8584  0.009731    0.0192  0.009415
   270/499     14.4G   0.02041   0.01299  0.007919   0.04131        36      1024    0.6878    0.9819    0.9779    0.8669   0.01138   0.01972   0.00906
   271/499     14.4G   0.01988   0.01193  0.006409   0.03822        38      1024     0.728     0.982    0.9708    0.8395    0.0115   0.01979  0.009161
   272/499     14.4G   0.01825   0.01232  0.009287   0.03986        32      1024    0.7184    0.9583    0.9428    0.8261   0.01056   0.01942  0.009598
   273/499     14.4G   0.01726   0.01093  0.006959   0.03514        32      1024    0.7004    0.9583    0.9448    0.8445   0.01058   0.01911  0.009463
   274/499     14.4G   0.01666   0.01001  0.006599   0.03327        32      1024    0.6922    0.9706    0.9477    0.8496    0.0103   0.01887  0.009474
   275/499     14.4G   0.01697   0.01058   0.00792   0.03547        32      1024    0.6935    0.9768    0.9478    0.8471  0.009982   0.01859  0.009841
   276/499     14.4G   0.01619   0.01089   0.00664   0.03373        39      1024    0.6881    0.9583    0.9485     0.859   0.01009   0.01814  0.009776
   277/499     14.4G   0.01627   0.01143  0.006841   0.03455        29      1024     0.686    0.9583    0.9558    0.8622   0.01074   0.01826  0.009607
   278/499     14.4G   0.01691   0.01199  0.007327   0.03622        38      1024    0.6943    0.9583    0.9579    0.8588   0.01108   0.01885  0.009352
   279/499     14.4G   0.01678   0.01098  0.007144    0.0349        42      1024    0.6931    0.9561    0.9555    0.8606  0.009875   0.01936  0.009696
   280/499     14.4G   0.01576   0.01103  0.007147   0.03394        36      1024    0.6878    0.9464    0.9555    0.8652   0.01007   0.01954  0.009303
   281/499     14.4G   0.01574   0.01072  0.007407   0.03387        23      1024    0.7189    0.9702    0.9769    0.8673   0.01014   0.01953  0.009101
   282/499     14.4G   0.01534   0.01053  0.006665   0.03254        36      1024    0.7154    0.9702    0.9757    0.8775  0.009368   0.01932  0.009617
   283/499     14.4G   0.01674   0.01048  0.008031   0.03526        26      1024    0.7104    0.9821    0.9773    0.8674  0.009801   0.01936  0.008412
   284/499     14.4G   0.01726   0.01203  0.007074   0.03636        40      1024    0.7024    0.9821    0.9789    0.8906  0.009414   0.01892  0.008165
   285/499     14.4G   0.01616   0.01053  0.007679   0.03437        40      1024    0.7237    0.9808     0.959    0.8707  0.009797   0.01902  0.008632
   286/499     14.4G   0.01554   0.01064  0.006736   0.03291        43      1024    0.6935    0.9512    0.9482    0.8708  0.009084    0.0184    0.0094
   287/499     14.4G   0.01611   0.01048  0.008374   0.03495        36      1024    0.6975    0.9595     0.945      0.86   0.01023   0.01874  0.009388
   288/499     14.4G   0.01663   0.01034  0.007416   0.03439        29      1024    0.6988    0.9567    0.9477    0.8559    0.0103   0.01911  0.008787
   289/499     14.4G   0.01823   0.01055  0.008222   0.03701        35      1024    0.7104    0.9716    0.9524    0.8424   0.01053   0.01923  0.009281
   290/499     14.4G   0.01701   0.01024  0.007361   0.03461        23      1024    0.7011    0.9813    0.9524    0.8396   0.01089   0.01942  0.009466
   291/499     14.4G   0.01754   0.01078  0.009006   0.03732        41      1024    0.6781    0.9464    0.9432    0.8357   0.01089   0.01945  0.009253
   292/499     14.4G   0.01809   0.01187  0.008286   0.03825        31      1024    0.6535    0.9464    0.9468    0.8599   0.01058   0.01932  0.009051
   293/499     14.4G   0.01625  0.009553   0.00694   0.03274        15      1024     0.648    0.9464    0.9413    0.8514   0.01006   0.01928  0.009318
   294/499     14.4G   0.01708   0.01123  0.006964   0.03528        37      1024    0.6689    0.9495      0.94    0.8506   0.01036   0.01974  0.009488
   295/499     14.4G   0.01807   0.01298  0.006667   0.03772        24      1024    0.6858    0.9422    0.9436    0.8398   0.01079   0.01969   0.00953
   296/499     14.4G   0.01684  0.009801  0.005922   0.03256        31      1024    0.6972    0.9226    0.9349    0.8319  0.009966   0.01936  0.009517
   297/499     14.4G   0.01502   0.01033  0.007671   0.03302        27      1024    0.7035    0.9583    0.9562    0.8657  0.009604    0.0192  0.009554
   298/499     14.4G   0.01449   0.01077  0.006923   0.03219        44      1024    0.6742    0.9583     0.954    0.8777  0.009609   0.01892   0.01025
   299/499     14.4G   0.01517   0.01059  0.006819   0.03258        22      1024    0.6889    0.9708    0.9559     0.842  0.009995   0.01877  0.009801
   300/499     14.4G   0.01784   0.01085  0.006976   0.03567        41      1024    0.6761    0.9583    0.9574    0.8604   0.01021   0.01788  0.009587
   301/499     14.4G   0.01871     0.011  0.006832   0.03654        27      1024    0.7052    0.9575    0.9529    0.8681  0.009752   0.01762  0.009816
   302/499     14.4G   0.01703   0.01102  0.006114   0.03416        41      1024    0.7082    0.9573    0.9556    0.8335   0.01061   0.01804  0.009974
   303/499     14.4G   0.01622  0.009728  0.006243    0.0322        25      1024    0.7338    0.9676    0.9574    0.8518  0.009464   0.01766    0.0101
   304/499     14.4G   0.01611   0.01088  0.007208    0.0342        28      1024    0.7196    0.9516    0.9476    0.8443   0.01029   0.01847  0.009664
   305/499     14.4G   0.01689   0.01188  0.006492   0.03526        40      1024    0.7308    0.9595    0.9466    0.8322  0.009975   0.01858  0.009279
   306/499     14.4G   0.01776   0.01261  0.006728    0.0371        43      1024    0.7315    0.9638    0.9467    0.8343   0.01075   0.01918   0.00879
   307/499     14.4G   0.01723   0.01114  0.007211   0.03557        33      1024    0.7339    0.9642     0.949    0.8324   0.01123    0.0201  0.008703
   308/499     14.4G   0.01601   0.01112  0.007389   0.03452        28      1024    0.7301    0.9643    0.9499    0.8582    0.0104   0.01978   0.00894
   309/499     14.4G   0.01456  0.009787  0.007059   0.03141        18      1024    0.7314    0.9821    0.9589    0.8604   0.01007   0.01982  0.008627
   310/499     14.4G   0.01567    0.0116  0.007035   0.03431        31      1024    0.7355    0.9821    0.9649    0.8509   0.01085   0.02025  0.008509
   311/499     14.4G   0.01717   0.01125  0.007206   0.03562        34      1024    0.7102    0.9821    0.9671    0.8492   0.01136   0.02038  0.008469
   312/499     14.4G   0.01719   0.01089  0.007317   0.03539        29      1024    0.7289    0.9821    0.9658     0.856   0.01068   0.02025  0.008716
   313/499     14.4G   0.01632   0.01042  0.006935   0.03368        31      1024    0.7575    0.9819    0.9671    0.8561   0.01089   0.01998  0.008696
   314/499     14.4G   0.01686   0.01168    0.0081   0.03664        38      1024    0.7339    0.9583     0.961    0.8592   0.01083   0.01987  0.008996
   315/499     14.4G   0.01644   0.01004  0.006955   0.03343        26      1024    0.7296    0.9583    0.9566     0.854   0.01018   0.01936  0.009847
   316/499     14.4G    0.0158   0.01055  0.006487   0.03284        38      1024    0.7106    0.9583    0.9541    0.8465   0.01009   0.01937   0.01061
   317/499     14.4G   0.01544    0.0112  0.005458   0.03209        24      1024    0.7284    0.9805    0.9679    0.8733  0.009479   0.01881    0.0114
   318/499     14.4G   0.01406    0.0103  0.005956   0.03032        34      1024    0.7335    0.9668    0.9564    0.8613   0.01018   0.01943   0.01212
   319/499     14.4G   0.01452  0.009554  0.006825    0.0309        37      1024    0.7736    0.9825     0.968    0.8666  0.009229   0.01928   0.01109
   320/499     14.4G   0.01465   0.01038  0.006617   0.03164        25      1024    0.7737    0.9821    0.9605    0.8721  0.009865   0.02001   0.01013
   321/499     14.4G   0.01583   0.01022  0.005592   0.03165        28      1024     0.757    0.9815    0.9524    0.8445   0.01008   0.02017   0.00981
   322/499     14.4G   0.01635   0.01163  0.006011   0.03399        42      1024    0.7523    0.9821    0.9673    0.8619   0.01027   0.02029  0.009926
   323/499     14.4G   0.01574  0.009736  0.005961   0.03143        28      1024    0.7458    0.9702    0.9521    0.8433   0.01022   0.02037   0.00972
   324/499     14.4G    0.0169   0.01162  0.007532   0.03604        24      1024    0.7481    0.9702    0.9535    0.8624   0.01074   0.02051  0.009415
   325/499     14.4G   0.01584   0.01052  0.007038    0.0334        22      1024    0.7429    0.9698    0.9583    0.8434   0.01025   0.01995  0.009346
   326/499     14.4G   0.01614    0.0105  0.006435   0.03307        36      1024       0.7    0.9463     0.947    0.8537   0.01005   0.01954   0.01033
   327/499     14.4G   0.01645  0.009851   0.00669   0.03299        40      1024    0.6938    0.9456     0.938    0.8472  0.009289   0.01893   0.01221
   328/499     14.4G   0.01625   0.00903  0.007218    0.0325        19      1024    0.6996    0.9454    0.9382     0.839  0.009443   0.01892   0.01359
   329/499     14.4G    0.0145   0.01062  0.005574   0.03069        35      1024    0.7114    0.9684    0.9462    0.8574  0.008705   0.01839   0.01344
   330/499     14.4G   0.01454   0.01108  0.006281   0.03191        31      1024    0.7107    0.9694     0.946    0.8506  0.009495   0.01859   0.01272
   331/499     14.4G    0.0159   0.01049  0.006787   0.03317        29      1024    0.7118    0.9696    0.9452    0.8443   0.01022   0.01851    0.0114
   332/499     14.4G    0.0164    0.0104  0.006357   0.03316        35      1024    0.7297    0.9701     0.938     0.839   0.01028    0.0188   0.01086
   333/499     14.4G   0.01485   0.01035  0.006556   0.03176        39      1024    0.7596    0.9649    0.9283    0.8456  0.009368   0.01861   0.01073
   334/499     14.4G   0.01359    0.0108  0.006015    0.0304        34      1024    0.7343    0.9559    0.9343    0.8572  0.008551   0.01843   0.01089
   335/499     14.4G    0.0131   0.01018  0.006295   0.02958        29      1024    0.7239    0.9592    0.9426    0.8733  0.008236   0.01845   0.01019
   336/499     14.4G   0.01308   0.01059  0.006174   0.02984        36      1024    0.7167    0.9702    0.9437    0.8802  0.008563   0.01868   0.01034
   337/499     14.4G   0.01419  0.009162  0.005508   0.02886        38      1024     0.714    0.9702    0.9495    0.8615  0.009351   0.01908    0.0101
   338/499     14.4G   0.01472  0.009331  0.006809   0.03086        35      1024    0.7213    0.9702    0.9448    0.8744  0.008954   0.01861  0.009208
   339/499     14.4G   0.01479   0.01015  0.006165    0.0311        35      1024    0.7342    0.9821     0.956    0.8724  0.009165   0.01814  0.009194
   340/499     14.4G   0.01475   0.01053  0.007748   0.03303        32      1024     0.715    0.9702    0.9563    0.8769  0.009304   0.01812  0.008899
   341/499     14.4G   0.01401   0.01013  0.006167    0.0303        33      1024     0.721    0.9812     0.957    0.8702  0.008765   0.01804  0.009073
   342/499     14.4G   0.01304  0.009559  0.007447   0.03005        35      1024    0.7273    0.9809     0.957    0.8775  0.009191   0.01834  0.009198
   343/499     14.4G   0.01335  0.009833  0.005542   0.02872        36      1024    0.7257    0.9783    0.9583    0.8789  0.009275   0.01821  0.009214
   344/499     14.4G   0.01395  0.009491  0.006399   0.02984        39      1024    0.7244    0.9495    0.9546    0.8595  0.009847   0.01827  0.009608
   345/499     14.4G   0.01366  0.009584  0.005423   0.02867        35      1024    0.7284    0.9392    0.9459    0.8691  0.009258   0.01821  0.009921
   346/499     14.4G     0.013    0.0097  0.006359   0.02906        34      1024    0.7196    0.9226     0.941    0.8559  0.009433   0.01865   0.01038
   347/499     14.4G    0.0126   0.01005  0.004639   0.02729        32      1024    0.7412    0.9436    0.9469    0.8726  0.008844   0.01849  0.009694
   348/499     14.4G   0.01238  0.009341  0.004972   0.02669        21      1024      0.77    0.9578    0.9532    0.8668   0.00893   0.01901  0.009544
   349/499     14.4G   0.01286  0.009994  0.006395   0.02925        38      1024     0.773    0.9579    0.9532     0.873  0.008694   0.01859  0.009804
   350/499     14.4G    0.0133   0.01023  0.005511   0.02904        29      1024    0.7691    0.9578    0.9499    0.8721  0.008727    0.0181   0.01007
   351/499     14.4G   0.01413   0.01012  0.006194   0.03044        34      1024    0.7668    0.9578    0.9511    0.8649  0.009065   0.01778   0.01058
   352/499     14.4G   0.01499   0.01008  0.005951   0.03102        32      1024    0.7479    0.9464    0.9411    0.8616  0.009473   0.01788   0.01051
   353/499     14.4G   0.01552   0.01007  0.005963   0.03155        28      1024    0.7415    0.9464    0.9438    0.8637  0.009372   0.01789   0.01051
   354/499     14.4G   0.01453  0.009356  0.005534   0.02942        21      1024     0.737    0.9464    0.9444    0.8535  0.009164   0.01823   0.01032
   355/499     14.4G   0.01366   0.00963  0.005795   0.02909        37      1024    0.7405    0.9583    0.9537    0.8725  0.008752   0.01829   0.01029
   356/499     14.4G     0.014   0.01083  0.006321   0.03115        33      1024    0.7361    0.9583    0.9534    0.8765  0.009133   0.01893   0.01019
   357/499     14.4G   0.01357  0.009467  0.005301   0.02834        30      1024    0.7332    0.9583    0.9534    0.8759  0.008724   0.01904   0.01001
   358/499     14.4G   0.01341  0.009311  0.006622   0.02935        28      1024    0.7325    0.9583     0.955    0.8791  0.008848   0.01939  0.009668
   359/499     14.4G    0.0126   0.00951  0.005757   0.02787        35      1024    0.7357    0.9583     0.955    0.8787  0.008216    0.0188  0.009788
   360/499     14.4G     0.013  0.009793  0.005323   0.02811        37      1024     0.747    0.9583    0.9527    0.8695  0.008394   0.01864   0.01008
   361/499     14.4G   0.01226  0.009122   0.00622    0.0276        24      1024    0.7379    0.9583    0.9548    0.8753  0.008952   0.01921   0.01053
   362/499     14.4G   0.01287   0.01086  0.004831   0.02856        36      1024    0.7373    0.9583    0.9534    0.8854   0.00913   0.01952   0.01043
   363/499     14.4G    0.0126  0.009275  0.005835   0.02771        24      1024     0.749    0.9583    0.9626    0.8807  0.009054   0.01964   0.00862
   364/499     14.4G   0.01234  0.009811  0.005839   0.02799        31      1024    0.7507    0.9583    0.9606    0.8921  0.008763   0.01951   0.00795
   365/499     14.4G   0.01306  0.009788  0.004973   0.02782        37      1024    0.7426    0.9583    0.9606    0.8821    0.0087    0.0194  0.007795
   366/499     14.4G   0.01288   0.01056  0.005254   0.02869        44      1024    0.7359    0.9583    0.9577    0.8847  0.008695   0.01946  0.007894
   367/499     14.4G   0.01296  0.008515  0.005478   0.02696        21      1024    0.7398    0.9583    0.9577    0.8771  0.009337   0.01972  0.008046
   368/499     14.4G    0.0141  0.009339  0.005336   0.02878        43      1024    0.7495    0.9583    0.9537    0.8769   0.00908   0.01924  0.008273
   369/499     14.4G   0.01414  0.009713  0.005853    0.0297        46      1024    0.7525    0.9583    0.9554    0.8822  0.009202   0.01929  0.008329
   370/499     14.4G   0.01395  0.009452  0.005559   0.02896        30      1024    0.7702    0.9788    0.9554    0.8639  0.008686   0.01914  0.008277
   371/499     14.4G   0.01338  0.009659  0.006696   0.02973        37      1024    0.7604    0.9812     0.959    0.8881  0.008474    0.0192  0.008058
   372/499     14.4G   0.01335  0.009616  0.005787   0.02875        34      1024    0.7583     0.982     0.961    0.8855  0.008966   0.01955  0.007879
   373/499     14.4G   0.01437  0.009123  0.005757   0.02925        34      1024    0.7536    0.9806     0.961      0.89  0.008309   0.01957  0.007922
   374/499     14.4G   0.01438   0.01044  0.004918   0.02974        39      1024     0.745    0.9464    0.9553    0.8818  0.008469   0.01977  0.008379
   375/499     14.4G   0.01278  0.009907  0.005491   0.02818        37      1024    0.7481    0.9464    0.9485    0.8706  0.008482   0.01947   0.00938
   376/499     14.4G    0.0122   0.01073  0.004663   0.02759        43      1024    0.7411    0.9464    0.9413    0.8636  0.008705   0.01915   0.01177
   377/499     14.4G   0.01241  0.008919  0.006774    0.0281        36      1024    0.7435    0.9464    0.9413     0.871  0.008708    0.0187   0.01207
   378/499     14.4G   0.01388  0.008824  0.007543   0.03025        30      1024    0.7333    0.9464    0.9436    0.8644  0.008999   0.01839   0.01059
   379/499     14.4G   0.01358   0.00921  0.005878   0.02866        30      1024    0.7247    0.9456    0.9417    0.8757   0.00874   0.01785  0.009286
   380/499     14.4G   0.01309  0.009787  0.006237   0.02911        44      1024    0.7285    0.9583    0.9558     0.893  0.008448   0.01751  0.008752
   381/499     14.4G   0.01305  0.008984  0.004997   0.02703        30      1024    0.7298    0.9821    0.9594    0.8936    0.0079    0.0172    0.0084
   382/499     14.4G   0.01351  0.009251  0.005634   0.02839        44      1024    0.7253    0.9821    0.9664    0.9016  0.008322   0.01753  0.008255
   383/499     14.4G   0.01401  0.008613  0.006037   0.02866        27      1024    0.7507    0.9817    0.9635    0.8961  0.008649   0.01786  0.008349
   384/499     14.4G   0.01324  0.009491  0.005588   0.02832        31      1024    0.7627    0.9732    0.9623    0.8936  0.007966   0.01759  0.008459
   385/499     14.4G   0.01193  0.009702  0.006247   0.02788        34      1024    0.7682    0.9692     0.961    0.8892  0.008705   0.01804   0.00875
   386/499     14.4G   0.01173  0.008868  0.005758   0.02635        32      1024    0.7703    0.9658     0.961    0.8928  0.007987   0.01768  0.008983
   387/499     14.4G   0.01227  0.009322  0.006135   0.02773        28      1024    0.7548    0.9589    0.9611    0.8905   0.00843    0.0182  0.009093
   388/499     14.4G   0.01279  0.009545   0.00622   0.02856        29      1024    0.7396    0.9583     0.961    0.8975  0.008516   0.01836  0.009012
   389/499     14.4G   0.01169  0.009197  0.005332   0.02622        37      1024     0.745    0.9591     0.961    0.8766   0.00866   0.01853  0.008907
   390/499     14.4G   0.01186  0.009078  0.005575   0.02651        29      1024    0.7403    0.9583    0.9559    0.8834   0.00868   0.01848  0.008575
   391/499     14.4G   0.01187  0.009203  0.005599   0.02668        31      1024    0.7456    0.9745    0.9575    0.8787  0.007872   0.01815  0.008349
   392/499     14.4G   0.01157  0.009117  0.004724   0.02541        30      1024    0.7432    0.9817    0.9598    0.8854  0.008416   0.01862  0.008158
   393/499     14.4G   0.01227  0.009337  0.006758   0.02837        25      1024    0.7443    0.9816    0.9742    0.8966  0.008353   0.01865  0.008177
   394/499     14.4G   0.01199   0.00982   0.00611   0.02792        46      1024    0.7423    0.9816    0.9718     0.903   0.00876    0.0189  0.008281
   395/499     14.4G   0.01142  0.009575  0.005575   0.02657        35      1024    0.7567      0.98    0.9604    0.8837  0.008181   0.01879   0.00883
   396/499     14.4G    0.0115  0.009181  0.004512   0.02519        26      1024    0.7392    0.9464    0.9553    0.8846   0.00811   0.01874  0.009578
   397/499     14.4G   0.01255  0.009486  0.007054   0.02909        40      1024    0.7495    0.9464    0.9517    0.8823  0.008396   0.01876      0.01
   398/499     14.4G   0.01229  0.009654  0.004533   0.02648        42      1024    0.7415    0.9464    0.9484    0.8738  0.008207    0.0186   0.01005
   399/499     14.4G   0.01196  0.008251  0.005441   0.02565        27      1024    0.7349    0.9464    0.9484    0.8857  0.007805   0.01809  0.009862
   400/499     14.4G   0.01195  0.009726  0.005581   0.02726        32      1024    0.7277    0.9464    0.9553     0.881  0.007884   0.01823  0.009553
   401/499     14.4G   0.01131  0.008667  0.005734   0.02572        29      1024     0.716    0.9464    0.9521    0.8798  0.007927   0.01815  0.009459
